858935650.7482815	7.500258774450277
858894412.6828647	7.498022441940515
858894412.6828647	7.498022441940515
805535002.0817319	7.497709284429272
805535002.0817319	7.497709284429272
805523426.5692062	7.49888318724371
805523426.5692062	7.49888318724371
805523426.5692062	7.49888318724371
805729325.9124132	7.495972329012767
722895944.3046664	7.494895352899346
722895944.3046664	7.494895352899346
722890991.431093	7.4948635262967755
722890991.431093	7.4948635262967755
672409395.6141149	7.496923659489857
672409395.6141149	7.496923659489857
672409395.6141149	7.496923659489857
674794997.9578732	7.497548740075633
674794997.9578732	7.497548740075633
701175943.5310677	7.4975277328234
701157132.118416	7.498545687797504
701157132.118416	7.498545687797504
701157132.118416	7.498545687797504
701330624.9076983	7.497888941276415
701326839.775139	7.49795901041124
701326839.775139	7.49795901041124
701326839.775139	7.49795901041124
701370613.5415726	7.496302513726514
701370613.5415726	7.496302513726514
701387172.5890195	7.495523734096906
701387172.5890195	7.495523734096906
1892597505.1507843	7.494112870723711
1889991323.9663908	7.4939725475448
1889991323.9663908	7.4939725475448
1889991323.9663908	7.4939725475448
1890015882.0680864	7.494992299317364
1890015882.0680864	7.494992299317364
1890049088.907101	7.495019816310287
1095184612.1194124	7.4945195858530935
1095184612.1194124	7.4945195858530935
1093247670.9312773	7.494827647922772
1093247670.9312773	7.494827647922772
1093230124.6178238	7.49497528330958
1093230124.6178238	7.49497528330958
1093230124.6178238	7.49497528330958
1093232360.3619728	7.495016008360763
1093232360.3619728	7.495016008360763
1100783922.9197423	7.493430411189068
1100747741.5227108	7.49436412001899
1100747741.5227108	7.49436412001899
1100747741.5227108	7.49436412001899
1101548067.8992271	7.494063453452786
1101415055.6364362	7.494507154151375
1101415055.6364362	7.494507154151375
1101413225.3863657	7.495513469579709
1101413225.3863657	7.495513469579709
1101413225.3863657	7.495513469579709
1103376317.94074	7.495657340952329
1103367710.1665998	7.4962026818752765
1103367710.1665998	7.4962026818752765
1103367710.1665998	7.4962026818752765
2411916421.076842	7.495390858047383
2234199712.5449944	7.497744366883848
2234199712.5449944	7.497744366883848
2229736222.4034576	7.496902776909313
2229736222.4034576	7.496902776909313
2229736222.4034576	7.496902776909313
2251960703.021754	7.494880125171823
2251956317.4607444	7.49597954270165
