1034622.379 403000
1034431.042 404000
1034406.970 405000
1034118.655 406000
1034118.655 407000
1033952.719 408000
1033839.844 409000
1033817.544 410000
1033656.813 411000
1033552.488 412000
1033533.495 413000
1033533.495 414000
1033503.836 415000
1033503.836 416000
1033503.836 417000
1033503.836 418000
1033486.272 419000
1033460.125 420000
1033460.125 421000
1033382.418 422000
1033361.425 423000
1033338.531 424000
1033338.531 425000
1033338.531 426000
1033218.625 427000
1033174.580 428000
1033151.817 429000
1033058.641 430000
1032990.078 431000
1032990.078 432000
1032988.639 433000
1032988.639 434000
1032943.502 435000
1032943.502 436000
1032943.502 437000
1032708.165 438000
1032250.698 439000
1032250.698 440000
1032233.094 441000
1032233.094 442000
1032059.380 443000
1031958.558 444000
1031958.558 445000
1031917.150 446000
1031917.150 447000
1031917.150 448000
1031788.078 449000
1031742.487 450000
1031450.320 451000
1031450.320 452000
1031450.320 453000
1031442.730 454000
1031407.747 455000
1031407.747 456000
1031407.747 457000
1031348.349 458000
1031338.809 459000
1031338.809 460000
1031231.930 461000
1031231.930 462000
1031231.930 463000
1031231.930 464000
1031231.930 465000
1031125.348 466000
1031054.331 467000
1030916.207 468000
1030916.207 469000
1030778.997 470000
1030778.997 471000
1030778.997 472000
1030487.180 473000
1030487.180 474000
1030431.613 475000
1030431.613 476000
1030431.613 477000
1030431.613 478000
1030304.237 479000
1030259.260 480000
1030113.090 481000
1030113.090 482000
1030113.090 483000
1030027.184 484000
1030027.184 485000
1029976.587 486000
1029900.441 487000
1029900.441 488000
1029900.441 489000
1029872.995 490000
1029872.995 491000
1029853.756 492000
1029806.890 493000
1029806.890 494000
1029738.818 495000
1029738.818 496000
1029529.228 497000
1029419.088 498000
1029372.381 499000
1029372.381 500000
